gene_id	gene_short_name	locus	FPKM_ECT095_R1	FPKM_ECT095_R2	FPKM_ECT105_R1	FPKM_ECT105_R2	FPKM_ECT115_R1	FPKM_ECT115_R2	FPKM_ECT125_R1	FPKM_ECT125_R2	FPKM_MES095_R1	FPKM_MES095_R2	FPKM_MES105_R1	FPKM_MES105_R2	FPKM_MES115_R1	FPKM_MES115_R2	FPKM_MES125_R1	FPKM_MES125_R2
ENSMUSG00000031596	Slc7a2	chr8:40862395-40922308	0.602934	0.911518	0.885209	1.07013	1.05451	0.758995	1.22412	1.68414	2.36109	2.56746	1.84002	2.05485	1.18661	1.68918	1.73624	1.8313
ENSMUSG00000031600	Vps37a	chr8:40511782-40551134	3.76281	4.99302	4.80643	5.84571	2.55066	5.05226	3.90342	5.7173	2.01554	3.41601	2.45937	4.37228	1.55514	4.08372	2.19178	3.55957
ENSMUSG00000031601	Cnot7	chr8:40492539-40515847	27.2953	39.9441	24.5699	39.713	29.6059	38.8349	25.2196	39.6186	28.2184	32.6424	23.4575	42.4214	23.4209	39.4751	18.7212	33.3376
ENSMUSG00000031603	Fgf20	chr8:40279165-40308331	0	0.0842542	0	0	0	0	0.441864	0	0	0	0.0478965	0	0.132031	0	0	0
ENSMUSG00000031604	Msmo1	chr8:64718138-64733792	28.8382	39.362	24.1948	18.644	22.4519	25.076	21.7956	21.4183	26.7791	26.9944	26.1798	24.3954	27.0787	34.5883	19.6041	26.8175
ENSMUSG00000031605	Klhl2	chr8:64739674-64850017	4.01959	4.36666	2.49725	3.02118	2.59926	3.50366	3.24706	3.825	4.39447	6.09659	3.15596	3.57311	2.05567	4.16284	3.48626	4.0989
ENSMUSG00000031608	Galnt7	chr8:57523827-57653031	15.8634	17.0908	12.3948	15.2545	11.1489	14.7252	8.61272	12.5883	17.028	20.9747	13.9894	16.6261	7.52168	14.5308	4.02049	7.8268
ENSMUSG00000031609	Sap30	chr8:57482706-57487860	22.616	18.6829	17.7864	16.5405	20.5234	17.2383	16.6394	14.2818	30.222	23.5275	24.7977	23.8305	21.3821	23.8269	18.5488	20.1605
ENSMUSG00000031610	Scrg1	chr8:57455922-57477585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031613	Hpgd	chr8:56294584-56321043	0.151724	0.176318	0.290486	0.166342	4.21519	1.32181	11.4485	13.787	0.516467	0.357997	0.701628	1.40198	2.44065	1.74404	1.892	2.78782
ENSMUSG00000031616	Ednra	chr8:77663030-77724436	3.73341	3.56092	6.26161	5.45234	12.6768	8.13528	15.5982	14.7487	9.54137	15.9976	13.2394	10.7316	6.85225	10.2564	17.7095	11.0576
ENSMUSG00000031617	Tmem184c	chr8:77595981-77610698	12.3035	13.1108	12.704	14.8757	12.5464	14.8945	11.6994	15.1449	9.56817	11.8058	8.75705	11.4355	11.4054	13.0352	9.25092	15.2875
ENSMUSG00000031618	Nr3c2	chr8:76899441-77245012	0.172826	0.0752181	0.169217	0.0736028	0.023887	0	0.0393909	0.0191046	0.0591785	0.027002	0.0828926	0.0204731	0.239253	0.195663	0.166877	0.193932
ENSMUSG00000031620	Iqcm	chr8:75448693-75984503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031621	Isx	chr8:74873172-74893506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031622	Sin3b	chr8:72723284-72758201	45.1038	40.9306	47.4352	42.9358	53.7979	44.407	59.9656	44.4827	52.8958	40.6353	55.6226	49.4443	55.9095	43.2659	66.4782	46.8562
ENSMUSG00000031626	Sorbs2	chr8:45507787-45827906	22.9242	15.9991	40.5494	43.7353	30.0035	41.3834	25.0714	27.11	0.456297	0.35086	1.59204	1.66926	4.73094	3.19907	4.10451	4.57543
ENSMUSG00000031627	Irf2	chr8:46739731-46847458	3.13892	2.45483	3.97682	5.20014	5.07801	5.25415	6.60985	7.01346	3.49538	4.00707	3.87591	5.2664	3.95661	6.21424	5.59647	5.83961
ENSMUSG00000031628	Casp3	chr8:46617290-46639689	40.07	39.6825	36.9689	30.8299	38.5457	31.8851	34.4001	31.0918	58.5059	48.3731	56.4663	54.9364	51.5131	54.6946	46.8572	50.1673
ENSMUSG00000031629	Cenpu	chr8:46552027-46580007	10.0168	8.61517	6.72296	4.58955	7.48297	5.52431	3.62827	6.79841	10.4319	9.38727	9.08734	7.1131	8.22374	8.75698	6.76076	8.10573
ENSMUSG00000031631	Cfap97	chr8:46151770-46195590	6.46557	7.67692	6.59806	6.36437	5.23724	7.69381	6.74824	7.63301	5.16149	5.76267	5.72768	6.73435	6.07725	6.44502	6.59803	8.49505
ENSMUSG00000031633	Slc25a4	chr8:46206796-46211284	176.026	141.538	152.308	114.628	178.488	121.757	186.287	124.116	252.956	185.813	184.275	150.89	204.686	158.483	188.44	140.464
ENSMUSG00000031634	Ufsp2	chr8:45975527-45996958	17.0753	16.6466	13.9584	12.4272	15.1437	15.8382	13.325	15.5599	15.1273	15.6444	11.4518	13.834	14.2245	15.5113	14.037	15.894
ENSMUSG00000031635	Anxa10	chr8:62057041-62123118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031636	Pdlim3	chr8:45885460-45919548	1.11437	1.14961	0.653127	0.383976	0.264048	0.711239	0.462013	0.211183	0.135476	0.12521	1.06922	1.05612	0.652293	1.02934	2.92073	0.433353
ENSMUSG00000031637	Lrp2bp	chr8:45999302-46029477	0.102568	0.0656768	0.0435687	0.0367101	0.151286	0.102801	0.0324944	0.0704384	0	0	0.0184335	0.0530568	0.101997	0.0382983	0.18153	0.171649
ENSMUSG00000031639	Tlr3	chr8:45395664-45410619	0	0.0409243	0.0853171	0.226616	0.222875	0.154165	0.373997	0.2069	0.385391	0.51121	0.22494	0.44219	0.362967	0.291396	0.37497	0.644639
ENSMUSG00000031641	Cbr4	chr8:61487733-61506694	6.43181	7.93142	5.95758	5.18291	5.64675	5.70733	5.26851	5.21091	4.61764	3.1484	3.28024	3.8679	4.17833	3.97486	2.75808	3.89584
ENSMUSG00000031642	Sh3rf1	chr8:61223871-61396071	16.5587	16.6273	36.5008	30.6315	24.2595	36.3842	24.2582	27.7589	2.75645	4.05651	2.57599	2.51434	2.72297	2.97777	2.87913	4.01741
ENSMUSG00000031644	Nek1	chr8:60993194-61131346	5.71334	8.4038	4.75975	5.88178	4.88889	6.5163	4.41864	6.91509	3.89475	6.87379	4.33811	5.85401	5.5989	6.63113	3.90105	7.59561
ENSMUSG00000031645	F11	chr8:45241173-45262031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031647	Mfap3l	chr8:60632826-60676729	0.120533	0.39134	0.110506	0.121398	0.404924	0.200785	0.876278	0.31953	0.269242	0.373694	0.252995	0.893282	2.75092	2.02668	0.925709	2.95295
ENSMUSG00000031651	Triml1	chr8:43129806-43141486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031652	N4bp1	chr8:86841138-86885258	12.6445	14.396	13.1607	12.4376	13.1106	13.2177	12.9507	14.1119	10.9788	16.2293	13.7208	15.0199	12.2561	14.34	11.259	14.4073
ENSMUSG00000031654	Cbln1	chr8:87468404-87472609	0.400786	0.0353266	4.24799	4.07584	4.72716	6.11979	0.675782	0.677748	0.631161	0.598139	26.8589	32.2917	23.6376	28.1916	5.23102	11.7938
ENSMUSG00000031657	Heatr3	chr8:88137854-88172027	19.0875	20.284	15.2419	15.6556	20.8444	16.5984	17.1875	17.7305	33.6327	34.893	22.6237	26.0906	24.3282	26.8274	18.9138	23.9111
ENSMUSG00000031659	Adcy7	chr8:88272402-88329962	0.415716	0.668509	0.494037	0.97137	0.972126	1.79665	1.35367	1.61204	0.347697	0.515867	0.549287	1.04959	0.837828	1.1005	0.954833	0.701944
ENSMUSG00000031660	Brd7	chr8:88331058-88362194	23.0814	26.0861	19.883	23.6783	24.5551	26.9707	18.9918	25.5727	24.4779	32.5493	27.7042	32.879	26.4683	36.0492	22.2328	28.8265
ENSMUSG00000031661	Nkd1	chr8:88521353-88594884	17.5005	17.9556	13.1704	9.81061	24.8809	6.68643	6.77865	6.00609	38.6788	41.4381	46.2641	37.8158	39.2969	31.2065	42.7212	25.8336
ENSMUSG00000031662	Snx20	chr8:88626562-88636128	0	0.0582192	0.0411072	0.0329551	0.145415	0	0.0436179	0.0996872	0.0639504	0	0.248222	0.284877	0.593011	0.431904	0.5601	0.20456
ENSMUSG00000031665	Sall1	chr8:89027234-89044162	24.0559	29.6743	30.616	34.8068	26.0434	34.474	14.1809	19.9661	4.47127	8.62089	67.6688	60.3168	15.1398	31.545	21.6961	15.9417
ENSMUSG00000031666	Rbl2	chr8:91070056-91123844	0.544384	0.893746	1.14866	2.01746	1.85961	2.44388	3.12156	3.6518	0.399142	0.819865	0.586262	1.33521	1.86469	1.8781	2.9363	3.82543
ENSMUSG00000031667	Aktip	chr8:91111783-91199971	10.9435	11.5766	13.4241	17.9628	16.2093	20.1579	17.4839	22.7473	5.83298	6.07446	6.74016	8.5034	8.60737	9.13399	7.66355	10.0448
ENSMUSG00000031668	Eif2ak3	chr6:70844514-70905245	5.33749	6.36709	4.45695	5.10397	4.08235	5.19477	3.65362	4.86955	3.71311	4.21654	4.30227	5.88748	4.68825	5.69093	5.9284	6.67007
ENSMUSG00000031669	Gins3	chr8:95633452-95645060	5.80225	7.3285	6.87598	7.55929	6.12013	6.16836	5.10423	7.18123	7.03317	8.51103	8.92826	11.7893	8.92082	10.387	7.22128	9.54719
ENSMUSG00000031671	Setd6	chr8:95715880-95719010	3.98909	4.6068	4.90975	5.67456	4.29436	4.71865	4.24398	4.72882	5.43673	5.43415	3.86102	3.99377	5.52621	4.08387	4.78821	4.93733
ENSMUSG00000031672	Got2	chr8:95864133-95888547	57.9334	58.7036	65.8935	41.141	60.7676	50.9314	68.4976	51.2792	73.0644	67.177	76.6446	44.7418	65.938	56.7031	64.68	49.6824
ENSMUSG00000031673	Cdh11	chr8:102632094-102785642	3.52707	2.72378	6.56731	10.4605	44.332	5.0809	5.49863	3.88905	22.7681	22.6994	99.5062	104.331	138.047	132.231	145.864	165.599
ENSMUSG00000031681	Smad1	chr8:79338394-79399518	7.36087	9.63562	7.49373	9.87988	8.12032	9.77488	11.3229	11.3444	9.02217	13.8651	9.05421	13.9406	11.4191	14.4784	15.8719	16.0996
ENSMUSG00000031682	1700011L22Rik	chr8:79210430-79248570	0	0	0	0	0.0366124	0	0.0768743	0	0	0	0	0	0	0	0.113902	0.0600878
ENSMUSG00000031683	Lsm6	chr8:78804864-78821140	47.0319	53.4835	39.1549	44.1963	46.4082	42.4142	44.4501	39.1311	66.2122	57.7384	55.3804	63.2303	56.6267	59.7706	53.8324	53.3027
ENSMUSG00000031684	Slc10a7	chr8:78509351-78734003	4.54743	5.09018	5.61449	6.01181	5.4209	6.77379	6.04375	6.84126	5.54516	4.62289	4.22427	4.72898	5.44126	5.3581	6.87811	7.68466
ENSMUSG00000031688	Pou4f2	chr8:78433009-78436645	0	0	0	0	0	0	0	0	0	0.0156707	0.00877504	0	0.0362837	0	0	0
ENSMUSG00000031691	Tnpo2	chr8:85036914-85057583	27.5729	39.0839	32.2691	42.4995	31.4071	43.5175	32.5424	43.4066	24.7226	36.6915	24.15	40.8336	29.8412	43.6093	21.7821	44.2395
ENSMUSG00000031696	Vps35	chr8:85260391-85299802	32.807	38.9935	25.8336	32.8627	29.7066	35.4005	30.0672	36.9061	40.8356	44.1244	28.2366	40.8736	30.1174	43.3193	30.0368	37.9662
ENSMUSG00000031697	Orc6	chr8:85299631-85308278	32.7281	36.0421	26.9696	29.9311	24.4568	27.0957	25.8705	24.6451	51.5483	45.3333	39.7093	42.5011	33.999	42.9838	25.002	34.0138
ENSMUSG00000031698	Mylk3	chr8:85324302-85386345	0.281912	0.122203	0.226757	0.318804	0.21009	0.434578	0.821233	1.12595	0.0596458	0.0496149	0.148173	0.199278	0.607636	0.381919	0.209089	0.438831
ENSMUSG00000031700	Gpt2	chr8:85492575-85527560	7.90589	7.02649	15.6034	11.2474	11.7163	11.1606	9.88702	9.71189	11.316	11.038	15.2127	15.7112	17.2724	16.6193	17.6816	19.149
ENSMUSG00000031701	Dnaja2	chr8:85537632-85555344	65.8425	68.4675	60.2944	54.9933	55.789	55.1068	55.7261	56.2628	77.261	89.2032	63.098	65.703	52.5176	59.5373	44.0233	56.8531
ENSMUSG00000031703	Itfg1	chr8:85717577-85840921	15.8854	17.2188	17.0061	19.4257	16.4835	21.3258	15.1755	21.5852	11.5794	13.2585	10.3497	14.2559	12.9639	17.276	12.7758	18.292
ENSMUSG00000031706	Rfx1	chr8:84066833-84096992	6.5882	7.36519	6.37811	7.67048	5.7491	8.87342	8.16206	9.12068	4.40076	5.35548	8.13132	8.68648	7.73672	8.29607	8.80936	9.05247
ENSMUSG00000031708	Tecr	chr8:83571697-83594484	159.712	137.388	172.642	140.015	138.692	121.411	148.77	121.3	114.138	87.9804	145.631	102.974	143.331	106.896	152.323	100.982
ENSMUSG00000031709	Tbc1d9	chr8:83165351-83272934	1.53885	1.18724	0.827525	1.0509	1.20732	1.00352	0.976219	1.42398	2.44646	3.0872	2.89784	2.61085	1.8611	3.00503	1.56947	2.05615
ENSMUSG00000031710	Ucp1	chr8:83290351-83298452	0	0.0302306	0	0	0	0	0	0	0	0.0306901	0	0.0369808	0	0	0	0.0354063
ENSMUSG00000031711	Zfp330	chr8:82763620-82774160	14.635	19.4876	16.6785	16.2791	13.9913	15.0862	15.5735	16.2796	23.2223	24.6699	20.9144	21.2023	16.6803	20.6634	16.0386	17.8443
ENSMUSG00000031712	Il15	chr8:82331631-82403222	0	0.0424867	0	0.0586909	0	0	0.0636637	0	0.0569456	0.0431325	0	0.10395	0.102197	0.212825	0.0314418	0.0497633
ENSMUSG00000031714	Gab1	chr8:80764437-80880519	9.39037	9.66367	16.631	15.5633	15.4357	20.053	19.5018	20.9469	6.13294	8.43625	7.03617	7.24445	11.7399	9.24479	14.9037	14.8861
ENSMUSG00000031715	Smarca5	chr8:80698506-80739497	30.4377	36.5853	26.8145	28.0824	24.5034	27.051	22.997	28.7222	35.9684	47.9078	34.8532	40.2909	29.217	40.1734	24.9132	35.8085
ENSMUSG00000031722	Hp	chr8:109575127-109579172	0	0	0	0	0.0787234	0.04241	0	0	0.0269273	0	0.167228	0.134946	0.0864335	0.27279	0.0816366	0.0430667
ENSMUSG00000031723	Txnl4b	chr8:109565891-109574051	5.94481	5.68835	5.24732	5.00723	6.3587	5.17244	5.03819	4.75237	5.25056	5.47255	5.27624	5.50623	5.84341	4.43262	4.90302	4.90371
ENSMUSG00000031725	Ces1f	chr8:93256235-93279747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031727	Pmfbp1	chr8:109494026-109542640	0	0	0	0	0	0.0167966	0.0218218	0.0166243	0.031994	0.0147848	0.00827893	0.0534458	0.0228216	0.0180066	0.08622	0.0170567
ENSMUSG00000031728	Zfp821	chr8:109705545-109724932	12.3395	12.7709	14.4413	16.7217	18.4215	18.287	14.8385	18.4806	13.9479	12.6011	18.3764	20.2977	21.2876	22.0375	20.8513	24.0936
ENSMUSG00000031729	Ist1	chr8:109671324-109693260	39.9355	38.3165	45.4694	52.1997	53.6768	57.1652	63.5569	64.8364	36.0129	37.5043	46.3096	49.8658	48.1192	50.879	44.988	53.4244
ENSMUSG00000031730	Dhodh	chr8:109593476-109608673	10.686	9.57538	8.80979	8.08322	10.5817	8.21594	8.26117	7.83843	18.2088	13.8818	13.6113	11.4533	13.0966	11.3775	12.2482	10.7533
ENSMUSG00000031731	Ap1g1	chr8:109778553-109864204	24.1038	30.4843	19.9247	24.3444	19.2472	24.827	24.8636	26.1923	23.2902	34.8794	23.9522	28.8678	21.4396	30.4338	22.1638	29.8243
ENSMUSG00000031732	Phlpp2	chr8:109868602-109944671	2.07374	3.4132	1.46995	3.36407	1.81436	3.28156	1.95518	3.41341	1.78785	3.31777	1.87571	3.55782	1.86853	3.65833	2.07275	4.16013
ENSMUSG00000031734	Irx3	chr8:91798524-91802067	7.73396	6.3474	2.19513	1.15843	1.50632	1.49326	3.02461	2.05834	25.8736	21.8981	0.219328	0.0695395	0.0890816	0.0702863	0.327747	0.177546
ENSMUSG00000031737	Irx5	chr8:92357624-92376286	2.11924	1.89754	1.05474	0.845574	0.907569	0.53549	2.10221	1.58999	6.43955	7.45963	0.10328	0	0.0316327	0	0.806702	0.330998
ENSMUSG00000031738	Irx6	chr8:92674287-92680956	0	0.0174812	0.024684	0.0197904	0.0737946	0	0.116357	0.119736	0.0640098	0.0177469	0.0250284	0	0.175031	0.145166	0.0651884	0.0409494
ENSMUSG00000031740	Mmp2	chr8:92827290-92853420	25.8046	14.003	32.1302	25.8838	72.0954	32.9395	37.671	25.9574	92.1283	84.4676	165.498	125.487	130.465	118.854	172.513	102.03
ENSMUSG00000031748	Gnao1	chr8:93809965-93969388	1.40913	0.860943	1.28033	1.20674	1.41041	1.1812	1.00939	1.34872	1.46506	1.59058	1.14068	1.26013	2.07434	1.46172	1.61125	1.87797
ENSMUSG00000031749	St3gal2	chr8:110919921-110972480	12.7728	9.27112	9.71463	8.20795	15.1817	9.09658	11.5023	7.73151	20.283	18.5019	25.217	21.871	26.1209	22.1672	22.9012	23.7049
ENSMUSG00000031750	Il34	chr8:110741839-110805903	0	0.0289334	0	0.0327552	0.0206477	0.0333697	0.130084	0.0660617	0	0	0	0	0	0	0	0
ENSMUSG00000031751	Amfr	chr8:93971587-94012842	20.5553	21.1974	23.4004	19.8854	23.3598	23.2309	22.0029	22.0878	26.8642	24.9622	19.7821	21.4275	23.4504	22.8411	21.9791	22.3339
ENSMUSG00000031753	Cog4	chr8:110846599-110882227	31.7541	24.6277	24.1333	22.1855	26.988	21.2833	23.3142	21.7409	26.3631	23.0044	26.6104	23.3389	27.2132	24.2983	23.9712	22.7509
ENSMUSG00000031754	Nudt21	chr8:94015495-94037031	10.6446	9.68009	9.33472	8.7989	10.511	9.10375	9.30631	10.3843	14.4795	11.7505	7.18094	11.3495	9.25922	12.2295	8.68744	11.7119
ENSMUSG00000031755	Bbs2	chr8:94067953-94098928	3.8336	3.05072	2.41617	3.34409	3.1447	3.87226	2.85398	3.50087	2.17493	2.14667	2.91797	3.73193	2.98474	3.09344	2.86687	3.40289
ENSMUSG00000031756	Cenpn	chr8:116921739-116941503	16.6598	18.079	13.5891	14.2785	16.4893	14.4144	13.3921	13.999	20.5668	18.2914	20.6713	18.3747	21.0194	20.5449	15.7953	15.5608
ENSMUSG00000031757	Mt4	chr8:94137196-94139031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031758	Cdyl2	chr8:116574399-116732991	0.670768	0.492316	0.579354	0.905698	0.527	0.520494	0.645477	0.491738	0.886279	1.56187	1.30606	1.40524	1.51082	1.62324	2.39853	2.28239
ENSMUSG00000031760	Mt3	chr8:94152606-94154146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273137	0.239715
ENSMUSG00000031762	Mt2	chr8:94172663-94173568	27.6508	38.0366	31.4354	28.3789	6.90692	13.6185	27.4819	14.3626	8.71768	4.12678	10.2337	11.1293	2.82308	5.02606	4.22591	2.72053
ENSMUSG00000031765	Mt1	chr8:94179081-94180327	34.2638	40.2075	32.4398	33.8907	14.2603	21.0171	35.1636	20.5092	11.7032	9.14555	12.3932	10.2888	3.03514	7.37948	7.60008	2.42672
ENSMUSG00000031766	Slc12a3	chr8:94329200-94366214	0	0	0	0	0	0	0	0	0	0	0	0	0.0352385	0	0	0
ENSMUSG00000031767	Nudt7	chr8:114133556-114154739	5.91135	4.28112	6.20531	6.76564	6.49099	8.14124	8.89406	8.81439	3.39928	2.3602	2.70862	2.29633	3.62588	2.55564	3.34495	3.59948
ENSMUSG00000031770	Herpud1	chr8:94386437-94395377	11.6561	10.9693	11.8803	9.75702	12.1358	10.4724	14.1035	10.768	13.7947	13.7615	13.4083	12.8748	9.29009	9.67069	9.41897	10.5813
ENSMUSG00000031772	Cntnap4	chr8:112570042-112882717	1.40405	1.40695	1.05165	0.899729	0.924583	0.941277	0.840732	1.08167	0.0747055	0.0206878	0.0463376	0.0498565	0.0159667	0.0377939	0	0.0358003
ENSMUSG00000031774	Fam192a	chr8:94574137-94601997	28.1945	30.237	28.8873	27.122	29.9116	30.3361	28.6678	34.534	27.7224	25.604	26.5185	25.2207	26.1788	28.2562	23.8236	25.2586
ENSMUSG00000031775	Pllp	chr8:94674893-94696278	0.0441937	0.0256787	0.678069	0.029071	0	0	0	0	0.0774083	0.0521395	0	0	0.188112	0.0989481	0.0648264	0
ENSMUSG00000031776	Arl2bp	chr8:94666599-94674425	51.6968	53.2074	62.163	56.1558	61.4204	54.4284	48.1205	46.8238	71.4286	66.1962	51.3372	61.1319	72.489	72.5859	60.7203	68.5155
ENSMUSG00000031778	Cx3cl1	chr8:94772008-94782427	0.308116	0.432677	0.707807	0.726275	2.72044	1.42819	3.4939	1.70312	0.961432	0.642761	2.97468	1.97106	5.20187	3.16259	3.17976	3.2326
ENSMUSG00000031779	Ccl22	chr8:94745589-94751699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031780	Ccl17	chr8:94810452-94812036	0	0	0	0	0	0	0	0	0	0	0	0	0.226173	0	0.071207	0.112694
ENSMUSG00000031781	Ciapin1	chr8:94819803-94838358	76.4786	60.2827	71.666	46.1681	59.1153	51.1131	57.7312	40.9453	95.2946	62.9069	84.3343	64.5494	74.2636	62.3488	65.3841	49.1235
ENSMUSG00000031782	Coq9	chr8:94838320-94854895	15.2262	12.3674	13.7451	12.0955	11.383	10.2733	11.359	9.30636	15.7706	12.9925	13.2367	12.8191	15.0336	12.1013	13.9754	14.0645
ENSMUSG00000031783	Polr2c	chr8:94857449-94873535	41.0889	31.3732	34.2719	26.3921	37.2317	26.4062	27.3709	23.8447	54.6633	37.9276	39.8699	37.3498	43.1206	38.0592	38.5854	29.2032
ENSMUSG00000031785	Adgrg1	chr8:94976992-95014217	4.90258	3.59615	7.58118	7.5479	12.9875	12.9213	28.6527	15.1019	1.74137	1.22121	3.06594	2.40462	1.88659	2.52278	2.04019	1.12554
ENSMUSG00000031786	Drc7	chr8:95055102-95078141	0.360665	0.436593	0.369921	0.632663	0.348955	0.483402	0.431767	0.737598	0	0	0.0099277	0.0213632	0.0136833	0	0	0
ENSMUSG00000031787	Katnb1	chr8:95081185-95100211	9.46495	8.747	9.89276	8.99824	11.2882	8.86505	9.90838	9.68589	9.47383	8.4147	10.4511	10.3157	12.0347	10.6855	8.86666	9.35506
ENSMUSG00000031788	Kifc3	chr8:95099827-95202812	5.08986	3.84628	5.52391	9.37808	9.31666	11.7849	10.9444	12.1602	2.14662	2.13509	4.78763	4.12324	3.50064	6.07902	4.63773	5.59867
ENSMUSG00000031789	Cngb1	chr8:95239044-95306585	0.0530786	0.0559382	0.0564236	0.048317	0.0228787	0.00921658	0.10484	0	0	0	0.00908555	0	0	0.0098805	0.0682842	0.0344547
ENSMUSG00000031790	Mmp15	chr8:95352267-95375080	10.2439	8.10964	10.9216	7.02201	7.7187	6.55393	7.86529	5.73907	11.9055	10.5503	13.7209	9.66125	14.1798	10.2771	13.5924	9.57703
ENSMUSG00000031791	Tmem38a	chr8:72572054-72587282	3.88721	3.63393	3.51842	3.34785	4.42072	3.27916	6.09077	5.01027	2.69449	1.60745	2.89758	1.99393	3.91448	3.19572	4.11872	3.72101
ENSMUSG00000031792	Usb1	chr8:95332283-95347507	13.0242	10.2122	16.1294	11.816	15.9401	11.4862	15.8928	10.4691	15.5574	11.8502	22.6599	17.789	18.5379	15.996	17.5091	14.1683
ENSMUSG00000031796	Cfap20	chr8:95420248-95434869	27.4003	31.3688	24.6049	27.0463	24.5708	31.0052	25.9937	27.5405	33.8024	31.8309	25.2043	30.0541	25.5301	28.6821	21.133	28.5248
ENSMUSG00000031799	Tpm4	chr8:72135258-72153142	139.475	125.2	126.62	117.823	147.38	112.072	118.352	99.5146	291.797	267.066	237.051	242.145	206.666	215.032	200.167	192.583
ENSMUSG00000031803	B3gnt3	chr8:71690755-71701789	0.0835846	0	0	0	0.011553	0	0	0	0.237101	0.0493051	0.294497	0.138627	0.621538	0.080066	0.395356	0.170645
ENSMUSG00000031805	Jak3	chr8:71676295-71690575	1.4429	0.990766	1.14647	3.28316	1.04741	1.48142	0.926457	1.33222	1.26979	1.07762	1.26938	1.33618	2.09523	1.5879	2.46475	2.44179
ENSMUSG00000031807	Pgls	chr8:71592175-71596269	81.0671	52.3568	80.7669	44.8487	85.5051	53.7131	87.0985	48.6931	80.1748	49.6925	81.1243	45.1331	81.1682	48.1503	93.5924	47.5186
ENSMUSG00000031808	Slc27a1	chr8:71568881-71586708	3.42953	3.97491	2.97983	6.2397	4.43776	5.85794	5.53685	7.92714	2.10596	1.04831	2.70476	4.5298	3.0944	4.19109	7.03324	7.76833
ENSMUSG00000031809	1700018B08Rik	chr8:121530779-121544320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000031812	Map1lc3b	chr8:121590360-121598760	34.0339	23.4732	34.9025	25.0828	40.7085	32.0452	44.7047	30.7378	28.8008	15.8421	31.9377	22.3782	38.6887	24.361	38.5892	27.4012
ENSMUSG00000031813	Mvb12a	chr8:71542929-71548026	29.3341	20.0716	26.5685	16.5547	23.1307	14.2872	26.8306	16.3202	21.1097	10.8266	20.9673	13.2167	20.5067	10.6524	22.0567	12.3267
ENSMUSG00000031816	Mthfsd	chr8:121091627-121108392	12.314	11.1086	11.0065	12.9078	13.9393	14.889	12.327	13.1102	10.717	9.84071	12.014	12.464	11.128	11.8651	8.06438	10.0418
ENSMUSG00000031818	Cox4i1	chr8:120668221-120674207	306.193	208.1	285.064	206.379	329.661	242.01	395.901	261.767	327.202	201.456	299.507	230.159	336.559	235.857	377.38	241.702
ENSMUSG00000031819	Emc8	chr8:120653913-120668121	59.1786	38.2926	47.7193	32.4235	51.8142	36.0435	44.5258	28.7449	84.7817	49.9723	60.8181	50.8401	64.0033	46.2027	44.7299	37.8253
ENSMUSG00000031820	Babam1	chr8:71396860-71404619	53.1795	40.1575	47.4691	33.9399	50.714	35.4699	51.9467	34.9513	57.7446	40.1317	59.2599	44.1783	59.8166	43.6363	56.9151	38.8412
ENSMUSG00000031821	Gins2	chr8:120578632-120589304	9.55929	7.87511	9.07934	5.90056	9.33942	6.9181	9.7669	6.65893	19.2416	12.9771	11.0875	8.09778	13.8411	9.298	10.4546	8.76296
ENSMUSG00000031822	Gse1	chr8:120228455-120581390	21.2443	22.2356	16.2848	16.7858	20.1271	19.8612	19.3232	19.706	5.02717	7.88887	6.69576	7.07898	15.4189	10.9876	17.3915	19.5033
ENSMUSG00000031823	Zdhhc7	chr8:120080889-120101482	11.2602	9.42733	10.7185	8.08207	9.02771	9.03295	9.67084	7.79974	12.273	10.5686	8.23578	6.72229	7.66434	6.37606	8.9086	6.83243
ENSMUSG00000031824	6430548M08Rik	chr8:120114151-120165306	1.2247	1.58978	1.42735	0.742443	0.472733	0.200649	0.163327	0.22478	0.812308	1.02368	0.780589	0.656461	1.01589	0.816037	1.08721	1.26963
ENSMUSG00000031825	Crispld2	chr8:119992437-120052793	0.491338	0.415529	0.100304	0.155691	1.86391	0.316518	0.372131	0.335989	0.906414	0.504255	1.04597	1.11102	5.36038	2.92571	4.04218	4.98318
ENSMUSG00000031826	Usp10	chr8:119910359-119957560	54.1593	61.3756	62.3791	52.0449	50.6274	51.178	55.5208	48.7219	59.8575	81.7677	66.769	63.9953	56.2787	55.6773	43.0691	52.4321
