gene_id	gene_short_name	locus	ECT095_R1	ECT095_R2	ECT105_R1	ECT105_R2	ECT115_R1	ECT115_R2	ECT125_R1	ECT125_R2	MES095_R1	MES095_R2	MES105_R1	MES105_R2	MES115_R1	MES115_R2	MES125_R1	MES125_R2
ENSMUSG00000046881	Olfr374	chr8:72107039-72118147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046886	Zfp474	chr18:52615914-52639830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046897	Zfp740	chr15:102203647-102215606	1879	3775	2370	3541	5093	3711	5232	3921	3367	3117	4303	3321	3784	3235	3673	3645
ENSMUSG00000046899	Prl7a2	chr13:27658583-27668036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046908	Ltb4r1	chr14:55765961-55768494	10	22	31	29	18	17	25	23	1	4	6	2	3	2	13	1
ENSMUSG00000046909	Tefm	chr11:80136677-80142175	153	239	157	193	252	199	294	215	465	227	381	177	186	145	216	142
ENSMUSG00000046913	Olfr1451	chr19:12995013-13000417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046916	Myct1	chr10:5593774-5606904	1	1	1	1	0	0	2	0	100	60	60	36	115	38	131	69
ENSMUSG00000046922	Gpr6	chr10:41069976-41072285	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046924	Vmn1r179	chr7:23928385-23929357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046932	Vmn1r193	chr13:22213671-22223160	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000046934	Csl	chr10:99757705-99759658	1	0	1	0	1	0	0	0	0	0	0	0	0	1	0	1
ENSMUSG00000046942	Mageb16	chrX:79623230-79671435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046947	Adck2	chr6:39573872-39588769	173	260	269	313	543	312	511	334	238	138	418	149	430	172	569	277
ENSMUSG00000046949	Nqo2	chr13:33964686-33988443	167	284	139	177	312	150	229	137	670	473	674	346	497	343	408	305
ENSMUSG00000046957	Spz1	chr13:92574635-92576172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046959	Slc26a1	chr5:108669877-108675569	7	4	11	7	21	13	13	11	3	1	12	8	29	12	38	17
ENSMUSG00000046961	Gpr156	chr16:37916495-38007530	23	34	36	71	268	125	149	187	3	7	26	39	276	125	175	194
ENSMUSG00000046962	Zbtb21	chr16:97947434-97962622	195	470	258	417	471	405	527	376	493	449	806	398	467	352	579	404
ENSMUSG00000046971	Pla2g4f	chr2:120299965-120314165	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1
ENSMUSG00000046974	BC053393	chr11:46571535-46589232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046975	Olfr1020	chr2:85847029-85851794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046982	Tshz1	chr18:84011626-84086404	1003	1869	906	1293	3269	1239	1699	1333	3063	4095	3932	2252	5064	2721	4832	3882
ENSMUSG00000046985	Tapt1	chr5:44175153-44226622	288	648	365	704	558	612	651	651	735	753	778	641	554	631	677	635
ENSMUSG00000046991	Wdr27	chr17:14818671-14943124	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	1
ENSMUSG00000046994	Mars2	chr1:55237176-55248470	104	251	165	270	167	235	299	230	333	446	358	236	155	217	328	225
ENSMUSG00000046997	Spsb4	chr9:96943481-97018843	551	768	681	581	703	380	345	239	1338	887	616	304	761	306	619	514
ENSMUSG00000046999	1110032F04Rik	chr3:68869585-68872163	18	37	6	3	5	3	0	0	132	112	31	14	45	22	25	25
ENSMUSG00000047002	Msgn1	chr12:11208359-11208972	0	1	0	2	1	0	0	0	13	8	11	2	2	2	1	0
ENSMUSG00000047003	Zfp41	chr15:75616678-75629827	1508	2587	2121	2196	4007	2436	3676	2345	3163	2525	5851	2833	4204	2934	4067	3149
ENSMUSG00000047013	Fbxo41	chr6:85469573-85502994	3	22	14	13	46	20	5	18	5	5	120	71	204	205	38	113
ENSMUSG00000047014	Catsperb	chr12:101404672-101626009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047021	Cfap65	chr1:74902070-74935599	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047022	Mipol1	chr12:57230445-57497199	53	112	78	86	134	75	115	90	152	142	177	96	120	89	114	112
ENSMUSG00000047025	Ccer1	chr10:97693058-97694923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047026	Acsm4	chr7:119690025-119714565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000047030	Spata2	chr2:167481132-167492887	347	672	465	437	806	514	842	484	742	616	1127	577	786	585	772	624
ENSMUSG00000047031	Vmn1r68	chr7:10527209-10528169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047033	Pcdhb15	chr18:37473539-37476340	0	0	1	3	15	6	21	8	2	0	10	5	15	6	34	13
ENSMUSG00000047034	Ankrd33	chr15:101115754-101120040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047036	Zfp445	chr9:122844528-122866006	967	2926	1300	3261	2462	2922	2916	3408	1936	2956	2847	2654	2305	2793	2566	3278
ENSMUSG00000047037	Nipa1	chr7:55977566-56019954	66	139	129	183	242	154	216	198	164	158	152	125	169	140	170	148
ENSMUSG00000047039	Olfr1151	chr2:87855861-87859923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047040	Prr15l	chr11:96929301-96937830	3	5	49	45	47	39	94	58	0	0	0	1	0	3	0	0
ENSMUSG00000047044	D030056L22Rik	chr19:18713192-18718428	185	437	244	389	285	338	387	291	301	250	355	276	166	324	370	295
ENSMUSG00000047045	Tmem164	chrX:142681405-142843494	1356	2495	1878	2453	3753	2484	3955	2449	4387	3672	4624	2553	3151	2275	3891	2788
ENSMUSG00000047048	Olfr432	chr1:174049204-174054752	0	0	0	0	1	0	0	0	0	0	0	1	0	0	2	1
ENSMUSG00000047050	Olfr914	chr9:38605101-38610978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047053	Teddm1a	chr1:153891741-153893058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047061	Gm9817	chr13:45078691-45081222	0	0	0	1	6	2	0	5	0	0	0	0	1	0	0	0
ENSMUSG00000047067	Dusp28	chr1:92906980-92908435	66	76	119	80	178	74	240	97	97	30	140	45	163	62	179	101
ENSMUSG00000047079	Ube2dnl2	chrX:114907581-114908510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047084	Ngrn	chr7:80261214-80265374	288	532	407	463	676	460	785	480	671	365	860	370	611	343	522	371
ENSMUSG00000047085	Lrrc4b	chr7:44429017-44463351	0	5	0	4	29	1	6	1	5	11	65	35	56	52	228	87
ENSMUSG00000047090	Tmem198b	chr10:128800035-128804370	153	270	235	301	539	340	448	294	274	203	541	301	691	395	647	530
ENSMUSG00000047094	Ofcc1	chr13:40001881-40361450	47	48	9	25	58	73	44	24	10	1	0	0	1	0	1	0
ENSMUSG00000047098	Rnf31	chr14:55591707-55603693	284	461	305	484	738	440	591	453	554	417	788	355	566	366	537	436
ENSMUSG00000047102	Tas2r139	chr6:42140935-42141895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047104	Pbp2	chr6:135309126-135310405	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
ENSMUSG00000047108	Dnajb7	chr15:81406925-81408299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047109	Cldn14	chr16:93919030-94008837	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSMUSG00000047115	Fam221a	chr6:49367738-49390539	30	45	45	67	106	60	161	99	39	25	85	51	91	60	103	73
ENSMUSG00000047117	Ankdd1b	chr13:96416445-96471160	1	2	0	5	0	0	4	2	3	1	2	0	4	2	1	1
ENSMUSG00000047123	Ticam1	chr17:56269318-56276786	120	188	213	234	420	208	427	175	193	142	409	157	315	153	399	207
ENSMUSG00000047126	Cltc	chr11:86694350-86757565	4720	8908	4601	6017	8319	5898	7694	5852	11596	8481	12758	6544	9283	6152	11147	6682
ENSMUSG00000047129	1700113H08Rik	chr10:87058044-87230589	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1
ENSMUSG00000047139	Cd24a	chr10:43579168-43584265	7701	13589	9458	11507	15851	10027	13227	9929	10739	7854	20721	11156	15146	10608	14127	11955
ENSMUSG00000047141	Zfp654	chr16:64780346-64851652	130	486	172	390	233	357	326	476	320	471	304	297	186	366	365	450
ENSMUSG00000047143	Dmrta2	chr4:109978052-109983687	32	27	59	45	69	34	37	30	46	13	157	26	25	28	36	9
ENSMUSG00000047146	Tet1	chr10:62804569-62908996	497	1402	477	888	872	882	618	770	540	843	1038	727	923	917	946	1302
ENSMUSG00000047149	Olfr1052	chr2:86292454-86299233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047150	1700001C19Rik	chr17:47412733-47437375	0	5	5	4	5	8	15	8	0	0	0	0	1	2	0	0
ENSMUSG00000047153	Khnyn	chr14:55884946-55896781	1050	1601	1086	1425	1906	1478	1656	1452	2619	2026	2900	1346	1450	1243	1205	1235
ENSMUSG00000047155	Cyp4x1	chr4:115106322-115134281	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	1
ENSMUSG00000047161	Chst9	chr18:15451923-15718046	2	0	2	2	0	0	0	1	0	0	2	2	3	0	15	8
ENSMUSG00000047171	Helt	chr8:46292038-46294671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047180	Neurl3	chr1:36264596-36274679	0	2	0	3	1	0	0	4	26	5	2	1	7	3	18	3
ENSMUSG00000047181	Samd14	chr11:95009878-95026087	522	800	691	741	1839	713	1513	854	1263	851	3218	1214	2886	1317	3485	1805
ENSMUSG00000047182	Irs3	chr5:137643030-137645714	2	5	3	1	4	3	0	0	2	2	16	5	5	9	0	7
ENSMUSG00000047187	Rab2a	chr4:8535643-8607778	1164	2177	1321	1762	2631	1903	2633	1963	2776	2200	2789	1564	2051	1670	2292	1737
ENSMUSG00000047193	Dync2h1	chr9:6928502-7184446	465	1140	452	927	1236	811	719	932	656	749	1265	788	986	749	832	846
ENSMUSG00000047197	Gjd3	chr11:98982179-98983016	0	0	0	0	3	0	5	0	1	0	0	1	1	2	0	3
ENSMUSG00000047203	Vmn1r54	chr6:90246299-90271213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047205	Dusp18	chr11:3895239-3901296	185	324	159	191	370	193	236	170	501	413	1030	467	567	419	561	462
ENSMUSG00000047207	Olfr1495	chr19:13764605-13770248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047213	Ythdf3	chr3:16183211-16217037	1179	2692	1352	2151	2181	2098	2537	2205	2840	2829	3327	2296	2285	2127	2772	2432
ENSMUSG00000047215	Rpl9	chr5:65388363-65391444	9717	11173	10330	8853	22161	10112	25473	10810	27233	10425	23114	7951	16653	7304	21329	8461
ENSMUSG00000047216	Cdh19	chr1:110888325-110977363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
ENSMUSG00000047220	Ccdc36	chr9:108403610-108428484	2	14	6	10	17	8	2	10	17	23	41	31	24	13	15	25
ENSMUSG00000047221	Fam185a	chr5:21424957-21482124	183	349	142	205	212	198	257	175	351	323	222	173	193	166	143	124
ENSMUSG00000047222	Rnase2a	chr14:51255261-51256112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047225	Olfr684	chr7:105154691-105163653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047227	Gm527	chr12:64917905-64924591	8	32	13	42	17	31	34	34	33	34	27	25	19	19	35	25
ENSMUSG00000047228	A2ml1	chr6:128539826-128581608	2	1	8	0	0	1	5	5	1	0	0	0	1	0	0	0
ENSMUSG00000047230	Cldn2	chrX:139800827-139811386	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0
ENSMUSG00000047237	Fbxw21	chr9:109139446-109162041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047238	Mageh1	chrX:153036165-153037575	201	360	216	292	468	325	354	266	403	337	623	327	547	379	594	416
ENSMUSG00000047242	Taf9b	chrX:106206882-106221158	34	66	19	54	54	40	47	51	101	107	84	54	52	57	92	59
ENSMUSG00000047246	Hist1h2be	chr13:23583669-23621124	9	12	12	5	20	5	18	13	13	6	40	12	24	12	21	9
ENSMUSG00000047248	C2cd3	chr7:100372232-100470152	1070	1999	1345	1873	3425	2044	2957	2298	1293	1148	3420	1517	3182	1696	3255	2314
ENSMUSG00000047250	Ptgs1	chr2:36230425-36252272	13	6	19	12	36	17	53	10	46	24	57	35	113	43	151	67
ENSMUSG00000047253	Krtap1-5	chr11:99579975-99581016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047257	Prss45	chr9:110834587-110841313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSMUSG00000047259	Mc4r	chr18:66857714-66860472	0	2	0	0	0	0	1	0	14	8	13	11	15	10	25	11
ENSMUSG00000047260	Emc6	chr11:73175518-73177037	436	634	562	473	985	536	998	500	1641	840	1469	557	828	532	804	444
ENSMUSG00000047261	Gap43	chr16:42248441-42340651	228	383	419	250	179	77	28	16	1466	1079	1450	485	529	280	423	163
ENSMUSG00000047264	Zfp358	chr8:3493137-3497208	955	1161	1161	1021	2258	1039	2014	966	1632	834	2880	988	2273	938	2677	1080
ENSMUSG00000047281	Sfn	chr4:133600555-133602168	676	928	4115	3896	7312	4299	10483	4073	4	4	111	16	137	37	10	3
ENSMUSG00000047284	Neurl4	chr11:69901815-69913820	778	1618	874	1620	2134	1511	1686	1548	2616	2194	3451	2054	2350	1871	2189	1849
ENSMUSG00000047286	Olfr370	chr8:83535779-83545227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047293	Gpr15	chr16:58717432-58719070	0	0	0	1	1	0	0	2	0	0	0	0	0	0	1	1
ENSMUSG00000047295	Smgc	chr15:91838264-91861438	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047298	Kcnv2	chr19:27322587-27337179	5	0	0	0	0	1	0	0	4	1	0	0	3	1	0	0
ENSMUSG00000047307	Pcdhb13	chr18:37442499-37446209	0	0	0	1	9	3	20	12	0	0	7	1	11	3	26	17
ENSMUSG00000047330	Kcne4	chr1:78816757-78820028	0	0	0	0	0	0	4	0	1	3	1	0	3	1	5	0
ENSMUSG00000047342	Zfp286	chr11:62752576-62789462	108	225	142	250	277	247	328	254	242	156	371	198	334	235	434	307
ENSMUSG00000047343	Mettl21c	chr1:44009407-44020006	0	0	1	2	2	1	1	0	0	0	0	1	0	2	1	0
ENSMUSG00000047344	Lancl3	chrX:9199901-9268085	0	5	0	7	9	3	9	5	2	3	14	8	14	13	40	29
ENSMUSG00000047352	Olfr976	chr9:39954138-39961133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047356	Lcn10	chr2:25682725-25686081	0	0	0	2	5	4	3	0	0	0	0	0	1	0	0	0
ENSMUSG00000047361	Gm973	chr1:59516263-59636417	0	0	0	0	1	1	0	0	1	0	1	3	1	0	1	1
ENSMUSG00000047363	Cstad	chr2:30595039-30608943	1	1	2	2	1	4	2	3	2	0	1	0	3	2	1	1
ENSMUSG00000047368	Abhd17b	chr19:21653308-21685637	174	441	171	293	281	271	363	309	518	397	442	313	331	341	378	330
ENSMUSG00000047369	Dnah14	chr1:181576558-181814741	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0
ENSMUSG00000047371	Zfp768	chr7:127342794-127345589	684	964	836	806	1924	853	1254	797	1471	1046	2347	874	1961	889	1450	956
ENSMUSG00000047379	B4gat1	chr19:5038825-5041134	424	502	577	507	1053	568	1071	519	860	413	1007	331	885	372	909	491
ENSMUSG00000047388	Atmin	chr8:116943392-116960445	548	974	644	768	1430	769	1294	805	927	787	1242	622	1086	675	1126	841
ENSMUSG00000047390	Defb9	chr8:21881712-21885421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047394	Odf3b	chr15:89377448-89379282	1	0	0	0	4	0	3	0	0	1	4	3	9	2	3	2
ENSMUSG00000047407	Tgif1	chr17:70844204-70853546	832	1547	1432	1795	1717	1912	2917	1715	1051	806	2281	1060	1279	1059	2322	1341
ENSMUSG00000047409	Ctdspl	chr9:118926452-119043998	952	1768	1287	1552	2288	1557	3657	2098	626	622	940	413	914	575	1193	785
ENSMUSG00000047412	Zbtb44	chr9:31030643-31075885	208	691	356	582	679	560	709	773	430	632	692	502	533	508	635	702
ENSMUSG00000047414	Flrt2	chr12:95692225-95785215	130	242	126	145	325	196	2483	839	804	809	686	393	563	546	1335	699
ENSMUSG00000047415	Gpr68	chr12:100876681-100908198	19	33	66	70	52	55	39	46	5	5	5	3	0	1	2	4
ENSMUSG00000047417	Rexo1	chr10:80540924-80561560	845	1509	1256	1582	3016	1564	2117	1589	2009	1964	4312	1977	3329	1922	2386	1863
ENSMUSG00000047419	Cmya5	chr13:93040712-93144724	2	1	0	0	1	0	1	0	1	1	5	2	0	0	2	0
ENSMUSG00000047420	Fam180a	chr6:35312667-35326141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047423	AI837181	chr19:5425156-5427313	542	825	713	641	1083	755	1446	651	1153	718	1817	628	1191	681	1870	787
ENSMUSG00000047428	Dlk2	chr17:46297420-46303271	24	56	46	49	139	52	586	271	5	2	8	0	9	1	20	2
ENSMUSG00000047434	Xxylt1	chr16:30955143-31081432	427	740	590	627	1184	688	1195	748	1113	884	1321	607	1119	649	965	721
ENSMUSG00000047441	Antxrl	chr14:34052706-34076405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047443	Erfe	chr1:91366429-91374217	74	107	97	139	180	134	179	113	36	29	71	40	100	64	74	64
ENSMUSG00000047444	Olfr139	chr11:74044032-74056551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047446	Arl4a	chr12:40033290-40038025	77	123	471	725	418	600	611	375	183	173	140	102	205	154	233	192
ENSMUSG00000047454	Gphn	chr12:78226378-78684772	275	409	247	299	475	251	425	283	725	527	657	323	538	344	488	457
ENSMUSG00000047459	Dynlrb1	chr2:155236534-155250277	677	870	917	955	2215	825	2076	819	2141	947	3087	1049	2520	1163	2853	1150
ENSMUSG00000047466	8030462N17Rik	chr18:77633280-77714010	263	590	255	397	480	410	561	438	567	589	607	422	376	461	369	348
ENSMUSG00000047473	Zfp30	chr7:29783997-29794702	89	175	120	151	384	201	350	226	182	127	283	115	329	175	385	271
ENSMUSG00000047485	Klhl34	chrX:157818434-157820369	0	0	4	2	1	0	0	0	5	6	28	11	5	5	5	2
ENSMUSG00000047492	Inhbe	chr10:127348856-127354411	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
ENSMUSG00000047495	Dlgap2	chr8:14095864-14847680	0	1	0	0	0	0	0	1	1	1	0	1	1	1	5	0
ENSMUSG00000047496	Rnf152	chr1:105276913-105356710	19	41	20	37	47	37	113	70	12	19	20	16	117	55	136	221
ENSMUSG00000047497	Adamts12	chr15:11064808-11349231	21	45	46	53	96	90	105	52	140	134	117	38	168	74	359	170
ENSMUSG00000047501	Cldn4	chr5:134945118-134946934	1472	1750	2359	2069	2515	1792	3471	1476	15	1	66	16	50	15	6	0
ENSMUSG00000047502	Mroh7	chr4:106680416-106730925	0	0	0	0	0	1	2	1	0	2	6	3	5	1	2	4
ENSMUSG00000047507	Baiap3	chr17:25242658-25256364	10	7	0	7	8	1	1	4	6	8	43	13	27	2	23	22
ENSMUSG00000047508	Mbd3l2	chr9:18430653-18446316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047511	Olfr1396	chr11:49109981-49114874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047514	Tspyl1	chr10:34282189-34285275	645	1171	851	896	1356	994	1761	1068	1366	873	1981	829	1464	915	2350	1132
ENSMUSG00000047515	BC049715	chr6:136827984-136840662	3	7	11	9	26	7	12	12	9	4	21	25	34	21	19	16
ENSMUSG00000047517	Dmbt1	chr7:131032052-131121630	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSMUSG00000047518	Slfnl1	chr4:120532230-120536661	1	0	0	4	1	0	0	1	0	2	0	2	1	0	0	0
ENSMUSG00000047528	Als2cr12	chr1:58646902-58695989	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047531	Rtp2	chr16:23925547-23932394	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047534	Mis18bp1	chr12:65132733-65172599	430	1317	418	1024	811	899	717	1003	1045	1344	1305	1161	910	1234	754	1161
ENSMUSG00000047535	Olfr67	chr7:103784593-103791821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047539	Fbxo28	chr1:182313101-182341618	542	1039	747	972	1054	909	1382	951	1286	1011	1658	902	946	879	1329	950
ENSMUSG00000047544	Olfr616	chr7:103563746-103569143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047545	Olfr629	chr7:103739774-103744943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047547	Cltb	chr13:54592400-54611344	53	69	134	140	317	106	398	146	147	80	306	137	385	151	284	150
ENSMUSG00000047554	Tmem41b	chr7:109972186-109986929	200	229	170	203	330	141	319	180	461	266	580	241	391	207	418	248
ENSMUSG00000047557	Lxn	chr3:67457997-67463926	167	200	238	253	594	256	419	259	450	234	1659	567	1007	442	872	443
ENSMUSG00000047562	Mmp10	chr9:7502351-7510240	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047564	Krtap3-1	chr11:99566026-99566630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047565	Acot10	chr15:20665213-20666750	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0
ENSMUSG00000047583	Tyw3	chr3:154576430-154597104	124	278	167	222	247	225	361	245	324	269	428	238	262	248	381	241
ENSMUSG00000047586	Nccrp1	chr7:28543595-28547254	10	8	2	2	0	2	0	0	0	0	2	0	2	0	0	0
ENSMUSG00000047591	Mafa	chr15:75745489-75748228	2	3	14	8	18	9	10	10	3	0	5	3	3	1	2	2
ENSMUSG00000047592	Nxpe5	chr5:138225897-138253363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047594	Olfr1122	chr2:87385848-87391930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047603	Zfp235	chr7:24134195-24143241	57	139	79	165	176	125	166	142	123	103	214	112	113	115	166	194
ENSMUSG00000047604	Frat2	chr19:41845971-41848132	62	63	73	90	202	95	205	124	130	61	107	42	117	35	162	71
ENSMUSG00000047606	Ankrd34c	chr9:89725244-89738475	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSMUSG00000047613	A430005L14Rik	chr4:153957236-153961925	383	596	440	418	651	344	626	319	1469	689	1890	675	950	565	970	562
ENSMUSG00000047617	Paxx	chr2:25459481-25461094	11	36	11	54	72	70	81	63	40	18	73	31	76	31	68	59
ENSMUSG00000047619	Ddi1	chr9:6262732-6269846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047626	Olfr791	chr10:129521791-129528353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047631	Apof	chr10:128268670-128270153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047632	Fgfbp3	chr19:36917549-36919615	10	43	27	26	67	28	43	34	36	16	49	19	37	25	44	30
ENSMUSG00000047635	2810006K23Rik	chr5:124328088-124341844	203	268	172	195	372	166	246	171	506	269	583	216	369	197	271	201
ENSMUSG00000047636	Cdcp2	chr4:107096890-107113125	0	2	0	0	0	0	0	0	6	5	0	0	0	2	0	0
ENSMUSG00000047638	Nr1h4	chr10:89454233-89533585	0	0	0	0	0	0	3	0	1	1	0	0	0	0	1	0
ENSMUSG00000047641	Krt87	chr15:101431037-101438804	0	0	1	3	5	0	3	5	0	0	9	5	5	2	2	2
ENSMUSG00000047642	D930020B18Rik	chr10:121641587-121693915	10	14	53	146	173	170	212	291	1	0	2	1	9	7	3	8
ENSMUSG00000047648	Fbxo30	chr10:11281329-11298052	466	1177	484	746	457	793	892	831	1081	1392	1417	998	551	936	1056	1047
ENSMUSG00000047649	Cd3eap	chr7:19356013-19359481	561	919	707	783	1504	798	1135	745	1144	840	1542	555	966	592	591	510
ENSMUSG00000047654	Tssk6	chr8:69902183-69903518	3	7	9	8	13	9	11	5	16	14	42	10	19	6	7	4
ENSMUSG00000047655	Vmn1r74	chr7:11833979-11853276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047656	Trpt1	chr19:6996130-6999044	25	52	42	70	109	54	79	66	64	45	115	39	102	68	93	62
ENSMUSG00000047658	Gal3st3	chr19:5298330-5308738	47	64	62	61	119	46	93	54	48	53	208	81	104	75	207	116
ENSMUSG00000047667	Olfr26	chr9:38855059-38855990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047669	Msl3l2	chr10:56106916-56116880	60	134	87	124	194	83	194	132	160	111	243	97	153	112	202	115
ENSMUSG00000047671	Tctex1d4	chr4:117126793-117128738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047674	Pdha2	chr3:141210003-141212355	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSMUSG00000047675	Rps8	chr4:117153826-117156243	12547	14996	15207	12571	31643	13731	33814	14192	34215	14709	34130	10422	22335	9867	26724	10925
ENSMUSG00000047678	Gpr82	chrX:13661362-13667433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047686	Rtl3	chrX:106837081-106840644	0	0	0	0	0	0	1	1	2	0	2	2	2	0	27	9
ENSMUSG00000047694	Yipf6	chrX:98936315-98949017	275	705	310	598	492	584	532	576	578	594	549	428	272	385	280	401
ENSMUSG00000047696	Ccdc144b	chr3:36007243-36053547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047702	Olfr1388	chr11:49436623-49446103	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
ENSMUSG00000047710	Champ1	chr8:13869640-13881639	1138	1847	1406	1503	2272	1607	2972	1599	3026	2488	4335	1614	2415	1528	3245	1686
ENSMUSG00000047712	Ust	chr10:8204808-8518825	359	733	458	474	774	513	1146	695	237	178	320	158	230	170	104	61
ENSMUSG00000047714	Ppp1r2	chr16:31251536-31275277	492	765	636	691	1137	650	1064	636	1567	989	1705	739	954	717	802	562
ENSMUSG00000047716	Olfr736	chr14:50381162-50394192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047719	Ubiad1	chr4:148434494-148444771	362	599	416	436	691	427	695	387	947	725	1396	588	1074	601	1095	635
